"rep"	"auc"	"tree_depth"	"maxdepth"	"dataset_name"	"prop_switch_y"
24	0.755681818181818	13	21	"Heart"	0
25	0.83913110698825	16	21	"Heart"	0
26	0.783698938066817	15	21	"Heart"	0
27	0.825903799019608	15	21	"Heart"	0
28	0.742424242424242	15	21	"Heart"	0
29	0.763550187294549	15	21	"Heart"	0
30	0.773750852983547	11	21	"Heart"	0
1	0.763770541692027	15	22	"Heart"	0
2	0.81243735060529	13	22	"Heart"	0
3	0.784590836562571	18	22	"Heart"	0
4	0.804068360556564	15	22	"Heart"	0
5	0.836054104477612	16	22	"Heart"	0
6	0.780601343101343	13	22	"Heart"	0
7	0.788888888888889	16	22	"Heart"	0
8	0.778409090909091	16	22	"Heart"	0
9	0.795936463875395	18	22	"Heart"	0
10	0.826073805202662	16	22	"Heart"	0
11	0.771597902894917	12	22	"Heart"	0
12	0.8077653673733	15	22	"Heart"	0
13	0.794050517346318	16	22	"Heart"	0
14	0.786147388059702	17	22	"Heart"	0
15	0.798546445605269	12	22	"Heart"	0
16	0.782561977127945	16	22	"Heart"	0
17	0.779761904761905	16	22	"Heart"	0
18	0.810115895310461	14	22	"Heart"	0
19	0.760820217917676	15	22	"Heart"	0
20	0.803656597774245	14	22	"Heart"	0
21	0.734095238095238	13	22	"Heart"	0
22	0.784125261607627	17	22	"Heart"	0
23	0.809865787614787	15	22	"Heart"	0
24	0.78247619047619	14	22	"Heart"	0
25	0.75740231990232	16	22	"Heart"	0
26	0.755428571428571	14	22	"Heart"	0
27	0.798193938454383	13	22	"Heart"	0
28	0.786858974358974	13	22	"Heart"	0
29	0.812805208898535	17	22	"Heart"	0
30	0.827228327228327	15	22	"Heart"	0
1	0.762254901960784	16	23	"Heart"	0
2	0.823047619047619	12	23	"Heart"	0
3	0.800363388598683	15	23	"Heart"	0
4	0.782289776164549	17	23	"Heart"	0
5	0.796538461538462	14	23	"Heart"	0
6	0.805555555555556	13	23	"Heart"	0
7	0.783730158730159	13	23	"Heart"	0
8	0.727706508135169	15	23	"Heart"	0
9	0.774243687921753	14	23	"Heart"	0
10	0.730343047965999	15	23	"Heart"	0
11	0.795820803454391	14	23	"Heart"	0
12	0.785986001217285	13	23	"Heart"	0
13	0.781538461538462	15	23	"Heart"	0
14	0.771570668517233	14	23	"Heart"	0
15	0.800724637681159	18	23	"Heart"	0
16	0.816140916417223	17	23	"Heart"	0
17	0.799603174603175	13	23	"Heart"	0
18	0.792007797270955	15	23	"Heart"	0
19	0.826923076923077	13	23	"Heart"	0
20	0.790626902008521	17	23	"Heart"	0
21	0.771825396825397	13	23	"Heart"	0
22	0.784162313574078	17	23	"Heart"	0
23	0.780358227079539	15	23	"Heart"	0
24	0.780831251419487	15	23	"Heart"	0
25	0.819493177387914	17	23	"Heart"	0
26	0.779551237566505	16	23	"Heart"	0
27	0.78273002092861	14	23	"Heart"	0
28	0.810259154498892	17	23	"Heart"	0
29	0.778260869565217	14	23	"Heart"	0
30	0.775652985074627	15	23	"Heart"	0
1	0.721996245306633	15	24	"Heart"	0
2	0.736914181375533	16	24	"Heart"	0
3	0.795963611344698	16	24	"Heart"	0
4	0.786429872495446	14	24	"Heart"	0
5	0.818289968531737	16	24	"Heart"	0
6	0.786248473748474	16	24	"Heart"	0
7	0.790841678770736	13	24	"Heart"	0
8	0.753842077371489	11	24	"Heart"	0
9	0.798863636363636	12	24	"Heart"	0
10	0.79313881923866	13	24	"Heart"	0
11	0.83154539800995	14	24	"Heart"	0
12	0.759751981791068	16	24	"Heart"	0
13	0.809157338308458	13	24	"Heart"	0
14	0.796881091617934	11	24	"Heart"	0
15	0.812495203008673	13	24	"Heart"	0
16	0.757199754901961	14	24	"Heart"	0
17	0.833793844500729	15	24	"Heart"	0
18	0.81223371880706	16	24	"Heart"	0
19	0.821247563352827	19	24	"Heart"	0
20	0.790279778603382	14	24	"Heart"	0
21	0.806892317138691	13	24	"Heart"	0
22	0.764933000227118	12	24	"Heart"	0
23	0.764492753623188	12	24	"Heart"	0
24	0.75290631410987	14	24	"Heart"	0
25	0.795046250286675	17	24	"Heart"	0
26	0.76858174397614	13	24	"Heart"	0
27	0.813546364956808	16	24	"Heart"	0
28	0.748468137254902	14	24	"Heart"	0
29	0.774573950091296	18	24	"Heart"	0
30	0.787683823529412	14	24	"Heart"	0
1	0.795289855072464	14	25	"Heart"	0
2	0.843380757173861	17	25	"Heart"	0
3	0.759662203286671	12	25	"Heart"	0
4	0.804726368159204	12	25	"Heart"	0
5	0.786666666666667	14	25	"Heart"	0
6	0.74833064701819	17	25	"Heart"	0
7	0.823412698412698	15	25	"Heart"	0
8	0.788499025341131	11	25	"Heart"	0
9	0.799280350438048	16	25	"Heart"	0
10	0.832194899817851	13	25	"Heart"	0
11	0.783115671641791	15	25	"Heart"	0
12	0.764190476190476	15	25	"Heart"	0
13	0.774115061612118	18	25	"Heart"	0
14	0.843857503248987	16	25	"Heart"	0
15	0.753050688360451	14	25	"Heart"	0
16	0.778260869565217	15	25	"Heart"	0
17	0.813671061762665	13	25	"Heart"	0
18	0.769521791767555	14	25	"Heart"	0
19	0.797341417910448	13	25	"Heart"	0
20	0.775793650793651	16	25	"Heart"	0
21	0.795556060261943	15	25	"Heart"	0
22	0.795634920634921	15	25	"Heart"	0
23	0.798635207032154	14	25	"Heart"	0
24	0.780365863111387	14	25	"Heart"	0
25	0.813231532439346	14	25	"Heart"	0
26	0.739428571428571	16	25	"Heart"	0
27	0.788602941176471	16	25	"Heart"	0
28	0.802285714285714	15	25	"Heart"	0
29	0.805890538033395	15	25	"Heart"	0
30	0.789647134474721	17	25	"Heart"	0
1	0.779295689131755	16	26	"Heart"	0
2	0.821844362745098	16	26	"Heart"	0
3	0.788164862997928	15	26	"Heart"	0
4	0.818289968531737	16	26	"Heart"	0
5	0.765314054726368	14	26	"Heart"	0
6	0.790018259281802	14	26	"Heart"	0
7	0.77352648880055	18	26	"Heart"	0
8	0.755901937046005	16	26	"Heart"	0
9	0.793345543345543	19	26	"Heart"	0
10	0.827385258419741	15	26	"Heart"	0
11	0.814626773118363	14	26	"Heart"	0
12	0.803193099273608	15	26	"Heart"	0
13	0.784795321637427	12	26	"Heart"	0
14	0.824230769230769	14	26	"Heart"	0
15	0.778094369728744	14	26	"Heart"	0
16	0.779247858063538	15	26	"Heart"	0
17	0.779428571428571	14	26	"Heart"	0
18	0.770833333333333	16	26	"Heart"	0
19	0.800871308504896	16	26	"Heart"	0
20	0.770452617780862	17	26	"Heart"	0
21	0.802102659245516	15	26	"Heart"	0
22	0.772977941176471	15	26	"Heart"	0
23	0.793537493284212	15	26	"Heart"	0
24	0.8032622139765	14	26	"Heart"	0
25	0.782705269607843	18	26	"Heart"	0
26	0.765904761904762	16	26	"Heart"	0
27	0.771917649780245	14	26	"Heart"	0
28	0.819050531304946	18	26	"Heart"	0
29	0.785616594483702	14	26	"Heart"	0
30	0.806322146624876	14	26	"Heart"	0
1	0.745384615384615	14	27	"Heart"	0
2	0.818952887655178	16	27	"Heart"	0
3	0.791491476186836	14	27	"Heart"	0
4	0.759615384615385	19	27	"Heart"	0
5	0.809494826536823	13	27	"Heart"	0
6	0.794962388876225	15	27	"Heart"	0
7	0.800060496067756	16	27	"Heart"	0
8	0.774443849858574	16	27	"Heart"	0
9	0.834819006278583	15	27	"Heart"	0
10	0.766417490555422	16	27	"Heart"	0
11	0.830986448633507	14	27	"Heart"	0
12	0.813112745098039	12	27	"Heart"	0
13	0.790384615384615	12	27	"Heart"	0
14	0.739261947973382	14	27	"Heart"	0
15	0.78706916493176	12	27	"Heart"	0
16	0.797811716434921	12	27	"Heart"	0
17	0.791354379589674	14	27	"Heart"	0
18	0.79916285559259	13	27	"Heart"	0
19	0.805672349208776	14	27	"Heart"	0
20	0.811551305403764	15	27	"Heart"	0
21	0.771451825439888	14	27	"Heart"	0
22	0.777692307692308	15	27	"Heart"	0
23	0.800817980276737	12	27	"Heart"	0
24	0.871718559218559	15	27	"Heart"	0
25	0.791287878787879	18	27	"Heart"	0
26	0.771539961013645	16	27	"Heart"	0
27	0.796415441176471	14	27	"Heart"	0
28	0.82391237745098	18	27	"Heart"	0
29	0.783700980392157	12	27	"Heart"	0
30	0.76439972241499	12	27	"Heart"	0
1	0.83204647962694	17	28	"Heart"	0
2	0.760105721393035	13	28	"Heart"	0
3	0.790578358208955	13	28	"Heart"	0
4	0.753983203830155	15	28	"Heart"	0
5	0.780835060250211	14	28	"Heart"	0
6	0.755301102629347	17	28	"Heart"	0
7	0.771686328938237	13	28	"Heart"	0
8	0.778606208155812	16	28	"Heart"	0
9	0.786829919158622	16	28	"Heart"	0
10	0.759053560559951	19	28	"Heart"	0
11	0.785301278149726	15	28	"Heart"	0
12	0.764475622044803	14	28	"Heart"	0
13	0.790770298403886	13	28	"Heart"	0
14	0.761834207127118	14	28	"Heart"	0
15	0.823383084577114	17	28	"Heart"	0
16	0.778394868585732	13	28	"Heart"	0
17	0.772893772893773	14	28	"Heart"	0
18	0.799633055576791	15	28	"Heart"	0
19	0.802274816176471	16	28	"Heart"	0
20	0.77438790390667	14	28	"Heart"	0
21	0.788465922042398	14	28	"Heart"	0
22	0.773267021358624	16	28	"Heart"	0
23	0.790445665445665	15	28	"Heart"	0
24	0.762333535108959	14	28	"Heart"	0
25	0.797313797313797	14	28	"Heart"	0
26	0.778260869565217	15	28	"Heart"	0
27	0.776803118908382	16	28	"Heart"	0
28	0.768362882799908	15	28	"Heart"	0
29	0.774500732516	14	28	"Heart"	0
30	0.747295968534907	16	28	"Heart"	0
1	0.787263535551207	14	29	"Heart"	0
2	0.792070382140919	16	29	"Heart"	0
3	0.775587507730365	14	29	"Heart"	0
4	0.752799636803874	14	29	"Heart"	0
5	0.830555555555556	15	29	"Heart"	0
6	0.794666666666667	15	29	"Heart"	0
7	0.782509157509158	13	29	"Heart"	0
8	0.75	18	29	"Heart"	0
9	0.816138484077415	18	29	"Heart"	0
10	0.821091411466728	18	29	"Heart"	0
11	0.855287569573284	15	29	"Heart"	0
12	0.832028524920549	12	29	"Heart"	0
13	0.80292225408883	17	29	"Heart"	0
14	0.784400881391991	16	29	"Heart"	0
15	0.823047619047619	13	29	"Heart"	0
16	0.7745467388745	15	29	"Heart"	0
17	0.804761904761905	17	29	"Heart"	0
18	0.797348484848485	14	29	"Heart"	0
19	0.791047619047619	16	29	"Heart"	0
20	0.787530637254902	12	29	"Heart"	0
21	0.855809523809524	15	29	"Heart"	0
22	0.819585658588793	12	29	"Heart"	0
23	0.766666666666667	15	29	"Heart"	0
24	0.804867893103187	12	29	"Heart"	0
25	0.763097426470588	15	29	"Heart"	0
26	0.808667083854819	16	29	"Heart"	0
27	0.862121212121212	17	29	"Heart"	0
28	0.783777573529412	16	29	"Heart"	0
29	0.793328774409239	18	29	"Heart"	0
30	0.782651072124756	17	29	"Heart"	0
1	0.804952380952381	19	30	"Heart"	0
2	0.80898108046501	15	30	"Heart"	0
3	0.791217735059298	15	30	"Heart"	0
4	0.765048396854204	13	30	"Heart"	0
5	0.839652931733048	18	30	"Heart"	0
6	0.764499389499389	11	30	"Heart"	0
7	0.760952380952381	14	30	"Heart"	0
8	0.795853510895884	14	30	"Heart"	0
9	0.776639344262295	14	30	"Heart"	0
10	0.77037037037037	19	30	"Heart"	0
11	0.803885853066181	15	30	"Heart"	0
12	0.809551656920078	15	30	"Heart"	0
13	0.805817791081434	13	30	"Heart"	0
14	0.764	17	30	"Heart"	0
15	0.810897435897436	16	30	"Heart"	0
16	0.752345641646489	13	30	"Heart"	0
17	0.808379120879121	13	30	"Heart"	0
18	0.746590909090909	15	30	"Heart"	0
19	0.736034743804287	17	30	"Heart"	0
20	0.741142857142857	12	30	"Heart"	0
21	0.788048020667123	15	30	"Heart"	0
22	0.817266949152542	17	30	"Heart"	0
23	0.799402573529412	16	30	"Heart"	0
24	0.764571428571429	15	30	"Heart"	0
25	0.808761904761905	16	30	"Heart"	0
26	0.816571428571429	18	30	"Heart"	0
27	0.794184981684982	13	30	"Heart"	0
28	0.80776862026862	14	30	"Heart"	0
29	0.787184825352764	13	30	"Heart"	0
30	0.77037037037037	16	30	"Heart"	0
1	0.832763467821594	1	1	"Heart"	0.025
2	0.833876715444689	1	1	"Heart"	0.025
3	0.799334392254746	1	1	"Heart"	0.025
4	0.753409090909091	1	1	"Heart"	0.025
5	0.769565217391304	1	1	"Heart"	0.025
6	0.828476017000607	1	1	"Heart"	0.025
7	0.815785405071119	1	1	"Heart"	0.025
8	0.832870691649318	1	1	"Heart"	0.025
9	0.793076923076923	1	1	"Heart"	0.025
10	0.824083404387257	1	1	"Heart"	0.025
11	0.80173534133476	1	1	"Heart"	0.025
12	0.847187523658112	1	1	"Heart"	0.025
13	0.781436899083958	1	1	"Heart"	0.025
14	0.828761904761905	1	1	"Heart"	0.025
15	0.824362177303354	1	1	"Heart"	0.025
16	0.80616395494368	1	1	"Heart"	0.025
17	0.811121323529412	1	1	"Heart"	0.025
18	0.825989486703772	1	1	"Heart"	0.025
19	0.799603174603175	1	1	"Heart"	0.025
20	0.78606309588404	1	1	"Heart"	0.025
21	0.827954418678779	1	1	"Heart"	0.025
22	0.776923076923077	1	1	"Heart"	0.025
23	0.83752380952381	1	1	"Heart"	0.025
24	0.799619047619048	1	1	"Heart"	0.025
25	0.839130434782609	1	1	"Heart"	0.025
26	0.806159420289855	1	1	"Heart"	0.025
27	0.830146144278607	1	1	"Heart"	0.025
28	0.849371578379212	1	1	"Heart"	0.025
29	0.807539682539683	1	1	"Heart"	0.025
30	0.794866934566684	1	1	"Heart"	0.025
1	0.867953216374269	2	2	"Heart"	0.025
2	0.867806505421184	2	2	"Heart"	0.025
3	0.811357949806657	1	2	"Heart"	0.025
4	0.806961776940585	2	2	"Heart"	0.025
5	0.811319299868918	1	2	"Heart"	0.025
6	0.83219696969697	1	2	"Heart"	0.025
7	0.780372405372405	1	2	"Heart"	0.025
8	0.798552380952381	2	2	"Heart"	0.025
9	0.871444074102783	1	2	"Heart"	0.025
10	0.842620308542482	2	2	"Heart"	0.025
11	0.828457142857143	2	2	"Heart"	0.025
12	0.802542892156863	2	2	"Heart"	0.025
13	0.806268794818413	1	2	"Heart"	0.025
14	0.747202056866304	1	2	"Heart"	0.025
15	0.815725097469612	2	2	"Heart"	0.025
16	0.842368640533778	2	2	"Heart"	0.025
17	0.809762250592462	2	2	"Heart"	0.025
18	0.822357498616491	1	2	"Heart"	0.025
19	0.8	1	2	"Heart"	0.025
20	0.791433457711443	2	2	"Heart"	0.025
21	0.819769230769231	2	2	"Heart"	0.025
22	0.836041127070089	2	2	"Heart"	0.025
23	0.815958815958816	1	2	"Heart"	0.025
24	0.81972947761194	1	2	"Heart"	0.025
25	0.838075248756219	2	2	"Heart"	0.025
26	0.791066958698373	1	2	"Heart"	0.025
27	0.846611405326579	2	2	"Heart"	0.025
28	0.798065853096938	1	2	"Heart"	0.025
29	0.778792933505194	1	2	"Heart"	0.025
30	0.811701081612586	1	2	"Heart"	0.025
1	0.866526741293532	3	3	"Heart"	0.025
2	0.90054381127451	3	3	"Heart"	0.025
3	0.897638095238095	3	3	"Heart"	0.025
4	0.822502158386312	3	3	"Heart"	0.025
5	0.845166973039216	3	3	"Heart"	0.025
6	0.863307692307692	3	3	"Heart"	0.025
7	0.888922702373707	3	3	"Heart"	0.025
8	0.87870115995116	3	3	"Heart"	0.025
9	0.882631257631258	3	3	"Heart"	0.025
10	0.868566176470588	3	3	"Heart"	0.025
11	0.893688725490196	3	3	"Heart"	0.025
12	0.841873468137255	3	3	"Heart"	0.025
13	0.893918504901961	3	3	"Heart"	0.025
14	0.885485714285714	3	3	"Heart"	0.025
15	0.853787188828172	3	3	"Heart"	0.025
16	0.84542466172311	3	3	"Heart"	0.025
17	0.872153916211293	3	3	"Heart"	0.025
18	0.8646978542725	3	3	"Heart"	0.025
19	0.875945419103314	3	3	"Heart"	0.025
20	0.892000607164542	3	3	"Heart"	0.025
21	0.870980210265925	3	3	"Heart"	0.025
22	0.843387827154809	3	3	"Heart"	0.025
23	0.884272537012635	3	3	"Heart"	0.025
24	0.908076923076923	3	3	"Heart"	0.025
25	0.839133089133089	3	3	"Heart"	0.025
26	0.868131868131868	3	3	"Heart"	0.025
27	0.843440078734196	3	3	"Heart"	0.025
28	0.857348158233114	3	3	"Heart"	0.025
29	0.833538461538462	3	3	"Heart"	0.025
30	0.886520424773273	3	3	"Heart"	0.025
1	0.90964590964591	4	4	"Heart"	0.025
2	0.872990476190476	4	4	"Heart"	0.025
3	0.917180952380952	4	4	"Heart"	0.025
4	0.886754412659769	4	4	"Heart"	0.025
5	0.889759586122946	4	4	"Heart"	0.025
6	0.858346153846154	4	4	"Heart"	0.025
7	0.879716981132076	4	4	"Heart"	0.025
8	0.898126554726368	4	4	"Heart"	0.025
9	0.90987401335762	4	4	"Heart"	0.025
10	0.891419491525424	4	4	"Heart"	0.025
11	0.893540111940298	4	4	"Heart"	0.025
12	0.888250612745098	4	4	"Heart"	0.025
13	0.880934266585514	4	4	"Heart"	0.025
14	0.894511815920398	4	4	"Heart"	0.025
15	0.895337301587302	4	4	"Heart"	0.025
16	0.880616272009715	4	4	"Heart"	0.025
17	0.920369211514393	4	4	"Heart"	0.025
18	0.882615384615385	4	4	"Heart"	0.025
19	0.868390538033395	4	4	"Heart"	0.025
20	0.848112549414774	4	4	"Heart"	0.025
21	0.889415421942528	4	4	"Heart"	0.025
22	0.880881111366951	4	4	"Heart"	0.025
23	0.874061718098415	4	4	"Heart"	0.025
24	0.895046895589489	4	4	"Heart"	0.025
25	0.866044323011536	4	4	"Heart"	0.025
26	0.89667669056982	4	4	"Heart"	0.025
27	0.895143995098039	4	4	"Heart"	0.025
28	0.865093768905021	4	4	"Heart"	0.025
29	0.901129729319888	4	4	"Heart"	0.025
30	0.899088541666667	4	4	"Heart"	0.025
1	0.907201788881178	5	5	"Heart"	0.025
2	0.878441802252816	5	5	"Heart"	0.025
3	0.867138610763454	5	5	"Heart"	0.025
4	0.89670613236187	5	5	"Heart"	0.025
5	0.807537421168604	5	5	"Heart"	0.025
6	0.835219019952603	5	5	"Heart"	0.025
7	0.869472789115646	5	5	"Heart"	0.025
8	0.858783577533577	5	5	"Heart"	0.025
9	0.884571428571429	5	5	"Heart"	0.025
10	0.853977272727273	5	5	"Heart"	0.025
11	0.874128787878788	5	5	"Heart"	0.025
12	0.905671962545092	5	5	"Heart"	0.025
13	0.885179584120983	5	5	"Heart"	0.025
14	0.927063642091997	5	5	"Heart"	0.025
15	0.820669276229949	5	5	"Heart"	0.025
16	0.848333840535606	5	5	"Heart"	0.025
17	0.847877811036918	5	5	"Heart"	0.025
18	0.83682452944748	5	5	"Heart"	0.025
19	0.889382210078931	5	5	"Heart"	0.025
20	0.832840909090909	5	5	"Heart"	0.025
21	0.889731032338308	5	5	"Heart"	0.025
22	0.889274423625569	5	5	"Heart"	0.025
23	0.891596703980099	5	5	"Heart"	0.025
24	0.909310944709175	5	5	"Heart"	0.025
25	0.855979914790018	5	5	"Heart"	0.025
26	0.853012781497261	5	5	"Heart"	0.025
27	0.893923076923077	5	5	"Heart"	0.025
28	0.845887748756219	5	5	"Heart"	0.025
29	0.839525871894233	5	5	"Heart"	0.025
30	0.85388770541692	5	5	"Heart"	0.025
1	0.866226035868893	6	6	"Heart"	0.025
2	0.820757575757576	6	6	"Heart"	0.025
3	0.789615384615385	6	6	"Heart"	0.025
4	0.80324660373014	6	6	"Heart"	0.025
5	0.80253347534997	6	6	"Heart"	0.025
6	0.819849874895746	6	6	"Heart"	0.025
7	0.801414416458664	6	6	"Heart"	0.025
8	0.889884615384615	6	6	"Heart"	0.025
9	0.810974655819775	6	6	"Heart"	0.025
10	0.832619830288204	6	6	"Heart"	0.025
11	0.859299747725709	6	6	"Heart"	0.025
12	0.829044117647059	6	6	"Heart"	0.025
13	0.818092928660826	6	6	"Heart"	0.025
14	0.84335431041019	6	6	"Heart"	0.025
15	0.844401041666667	6	6	"Heart"	0.025
16	0.729748127978216	6	6	"Heart"	0.025
17	0.862865294163004	6	6	"Heart"	0.025
18	0.897367157490397	6	6	"Heart"	0.025
19	0.825884615384615	6	6	"Heart"	0.025
20	0.823961904761905	6	6	"Heart"	0.025
21	0.850920572124163	6	6	"Heart"	0.025
22	0.854292485284	6	6	"Heart"	0.025
23	0.895905621096461	6	6	"Heart"	0.025
24	0.828682822414189	6	6	"Heart"	0.025
25	0.841562690200852	6	6	"Heart"	0.025
26	0.865031852022412	6	6	"Heart"	0.025
27	0.866120857699805	6	6	"Heart"	0.025
28	0.815885575167377	6	6	"Heart"	0.025
29	0.831052875695733	6	6	"Heart"	0.025
30	0.785692576551934	6	6	"Heart"	0.025
1	0.785521026592455	7	7	"Heart"	0.025
2	0.738475651708585	7	7	"Heart"	0.025
3	0.808233315495757	7	7	"Heart"	0.025
4	0.779376774886791	7	7	"Heart"	0.025
5	0.755325623858795	7	7	"Heart"	0.025
6	0.826360666188541	7	7	"Heart"	0.025
7	0.79191193333843	7	7	"Heart"	0.025
8	0.815678615196078	7	7	"Heart"	0.025
9	0.798659018680722	7	7	"Heart"	0.025
10	0.782714546561169	7	7	"Heart"	0.025
11	0.765117345768672	7	7	"Heart"	0.025
12	0.821972002434571	7	7	"Heart"	0.025
13	0.788207400497512	7	7	"Heart"	0.025
14	0.829159077109897	7	7	"Heart"	0.025
15	0.847923076923077	7	7	"Heart"	0.025
16	0.776421828229335	7	7	"Heart"	0.025
17	0.775757575757576	7	7	"Heart"	0.025
18	0.780702440550688	7	7	"Heart"	0.025
19	0.789142467207521	7	7	"Heart"	0.025
20	0.811031230674088	7	7	"Heart"	0.025
21	0.74721706864564	7	7	"Heart"	0.025
22	0.820515772507483	7	7	"Heart"	0.025
23	0.826790711746464	7	7	"Heart"	0.025
24	0.827266483516483	7	7	"Heart"	0.025
25	0.756691182045644	7	7	"Heart"	0.025
26	0.795418281285617	7	7	"Heart"	0.025
27	0.798492063492063	7	7	"Heart"	0.025
28	0.833030303030303	7	7	"Heart"	0.025
29	0.78990253411306	7	7	"Heart"	0.025
30	0.82959364638754	7	7	"Heart"	0.025
1	0.735600490196078	8	8	"Heart"	0.025
2	0.738013174019608	8	8	"Heart"	0.025
3	0.752276867030965	8	8	"Heart"	0.025
4	0.716012917454316	8	8	"Heart"	0.025
5	0.783961904761905	8	8	"Heart"	0.025
6	0.789692307692308	8	8	"Heart"	0.025
7	0.781219047619048	8	8	"Heart"	0.025
8	0.700614366729679	8	8	"Heart"	0.025
9	0.752782193958665	8	8	"Heart"	0.025
10	0.828811069882498	8	8	"Heart"	0.025
11	0.816189896530736	8	8	"Heart"	0.025
12	0.697382478632479	8	8	"Heart"	0.025
13	0.752332089552239	8	8	"Heart"	0.025
14	0.672870710784314	8	8	"Heart"	0.025
15	0.778769841269841	8	8	"Heart"	0.025
16	0.813296903460838	8	8	"Heart"	0.025
17	0.820754716981132	8	8	"Heart"	0.025
18	0.790704761904762	8	8	"Heart"	0.025
19	0.76007866273353	8	8	"Heart"	0.025
20	0.754514285714286	8	8	"Heart"	0.025
21	0.879558723178406	8	8	"Heart"	0.025
22	0.707417582417582	8	8	"Heart"	0.025
23	0.725824004975124	8	8	"Heart"	0.025
24	0.775510204081633	8	8	"Heart"	0.025
25	0.768803615196078	8	8	"Heart"	0.025
26	0.777803308823529	8	8	"Heart"	0.025
27	0.740223886241585	8	8	"Heart"	0.025
28	0.774896030245747	8	8	"Heart"	0.025
29	0.770795454545455	8	8	"Heart"	0.025
30	0.726523631840796	8	8	"Heart"	0.025
1	0.69447619047619	9	9	"Heart"	0.025
2	0.818801197227473	9	9	"Heart"	0.025
3	0.721772035777081	9	9	"Heart"	0.025
4	0.761923076923077	9	9	"Heart"	0.025
5	0.7024	9	9	"Heart"	0.025
6	0.71405303030303	9	9	"Heart"	0.025
7	0.736532051778932	9	9	"Heart"	0.025
8	0.770150273224044	9	9	"Heart"	0.025
9	0.684684684684685	9	9	"Heart"	0.025
10	0.794474802671524	9	9	"Heart"	0.025
11	0.81314759382915	9	9	"Heart"	0.025
12	0.689636752136752	9	9	"Heart"	0.025
13	0.73550394656952	9	9	"Heart"	0.025
14	0.794778686644752	9	9	"Heart"	0.025
15	0.819667611846251	9	9	"Heart"	0.025
16	0.743872549019608	9	9	"Heart"	0.025
17	0.713974466783885	9	9	"Heart"	0.025
18	0.781307977736549	9	9	"Heart"	0.025
19	0.728707107843137	9	9	"Heart"	0.025
20	0.783041902961563	9	9	"Heart"	0.025
21	0.811282714546561	9	9	"Heart"	0.025
22	0.810374149659864	9	9	"Heart"	0.025
23	0.787992424242424	9	9	"Heart"	0.025
24	0.781230674087817	9	9	"Heart"	0.025
25	0.733418367346939	9	9	"Heart"	0.025
26	0.823305348258706	9	9	"Heart"	0.025
27	0.767988475244522	9	9	"Heart"	0.025
28	0.715640547263682	9	9	"Heart"	0.025
29	0.766427025355597	9	9	"Heart"	0.025
30	0.762781497261108	9	9	"Heart"	0.025
1	0.727460317460317	10	10	"Heart"	0.025
2	0.789904138770542	10	10	"Heart"	0.025
3	0.817555147058823	10	10	"Heart"	0.025
4	0.784949908925319	10	10	"Heart"	0.025
5	0.737360853432282	10	10	"Heart"	0.025
6	0.873748184389573	10	10	"Heart"	0.025
7	0.76944612590799	10	10	"Heart"	0.025
8	0.723070398642918	10	10	"Heart"	0.025
9	0.791396103896104	10	10	"Heart"	0.025
10	0.722947191697192	10	10	"Heart"	0.025
11	0.699514226231783	10	10	"Heart"	0.025
12	0.839126984126984	10	10	"Heart"	0.025
13	0.683019301470588	10	10	"Heart"	0.025
14	0.710438095238095	10	10	"Heart"	0.025
15	0.754192307692308	10	10	"Heart"	0.025
16	0.84552380952381	10	10	"Heart"	0.025
17	0.752251221001221	10	10	"Heart"	0.025
18	0.7039313904068	10	10	"Heart"	0.025
19	0.681192307692308	10	10	"Heart"	0.025
20	0.733340992647059	10	10	"Heart"	0.025
21	0.768384615384615	10	10	"Heart"	0.025
22	0.757074562418074	10	10	"Heart"	0.025
23	0.752967133292757	10	10	"Heart"	0.025
24	0.75	10	10	"Heart"	0.025
25	0.714128787878788	10	10	"Heart"	0.025
26	0.781714285714286	10	10	"Heart"	0.025
27	0.764592489783329	10	10	"Heart"	0.025
28	0.776101296534991	10	10	"Heart"	0.025
29	0.77156424142532	10	10	"Heart"	0.025
30	0.742034943473792	10	10	"Heart"	0.025
1	0.746438419117647	11	11	"Heart"	0.025
2	0.73411306042885	11	11	"Heart"	0.025
3	0.7278299031477	11	11	"Heart"	0.025
4	0.787440164121267	11	11	"Heart"	0.025
5	0.731809523809524	11	11	"Heart"	0.025
6	0.760076923076923	11	11	"Heart"	0.025
7	0.764641343825666	11	11	"Heart"	0.025
8	0.754771589486859	11	11	"Heart"	0.025
9	0.787150880388585	11	11	"Heart"	0.025
10	0.762452989484995	11	11	"Heart"	0.025
11	0.772748161764706	11	11	"Heart"	0.025
12	0.763052360774818	11	11	"Heart"	0.025
13	0.756956554704678	11	11	"Heart"	0.025
14	0.71687619047619	11	11	"Heart"	0.025
15	0.779296875	11	11	"Heart"	0.025
16	0.720738352905058	11	11	"Heart"	0.025
17	0.758371212121212	11	11	"Heart"	0.025
18	0.729838709677419	11	11	"Heart"	0.025
19	0.741319048704506	11	11	"Heart"	0.025
20	0.735873188124952	11	11	"Heart"	0.025
21	0.758	11	11	"Heart"	0.025
22	0.772177419354839	11	11	"Heart"	0.025
23	0.756881091617934	11	11	"Heart"	0.025
24	0.76341218305504	11	11	"Heart"	0.025
25	0.780372405372405	11	11	"Heart"	0.025
26	0.734899071302479	11	11	"Heart"	0.025
