"rep"	"auc"	"tree_depth"	"maxdepth"	"dataset_name"	"IMPUTED"	"prop_NAs"
7	0.903102558739455	16	16	"Churn"	"Yes"	0.1
8	0.797094419807834	16	16	"Churn"	"Yes"	0.1
9	0.867915595043255	16	16	"Churn"	"Yes"	0.1
10	0.840200856594299	15	16	"Churn"	"Yes"	0.1
11	0.842013570511645	16	16	"Churn"	"Yes"	0.1
12	0.860964672052581	16	16	"Churn"	"Yes"	0.1
13	0.845642483364558	16	16	"Churn"	"Yes"	0.1
14	0.859359979762206	15	16	"Churn"	"Yes"	0.1
15	0.842720419534579	16	16	"Churn"	"Yes"	0.1
16	0.867597105302023	16	16	"Churn"	"Yes"	0.1
17	0.843086939398415	16	16	"Churn"	"Yes"	0.1
18	0.818386008959779	16	16	"Churn"	"Yes"	0.1
19	0.820615026810517	16	16	"Churn"	"Yes"	0.1
20	0.889551092222484	16	16	"Churn"	"Yes"	0.1
21	0.851778949290246	16	16	"Churn"	"Yes"	0.1
22	0.838017714570858	16	16	"Churn"	"Yes"	0.1
23	0.819029302090318	16	16	"Churn"	"Yes"	0.1
24	0.875023674242424	15	16	"Churn"	"Yes"	0.1
25	0.855698333144917	16	16	"Churn"	"Yes"	0.1
26	0.830829562594268	16	16	"Churn"	"Yes"	0.1
27	0.846068721296962	16	16	"Churn"	"Yes"	0.1
28	0.85228057482982	16	16	"Churn"	"Yes"	0.1
29	0.861114618607588	16	16	"Churn"	"Yes"	0.1
30	0.848241168671862	16	16	"Churn"	"Yes"	0.1
1	0.820501893939394	17	17	"Churn"	"Yes"	0.1
2	0.821482975832681	17	17	"Churn"	"Yes"	0.1
3	0.801937874038188	16	17	"Churn"	"Yes"	0.1
4	0.847438914027149	17	17	"Churn"	"Yes"	0.1
5	0.823649017625803	17	17	"Churn"	"Yes"	0.1
6	0.855445329863935	16	17	"Churn"	"Yes"	0.1
7	0.812059082892416	17	17	"Churn"	"Yes"	0.1
8	0.839520373662379	17	17	"Churn"	"Yes"	0.1
9	0.811854103343465	17	17	"Churn"	"Yes"	0.1
10	0.810391833241641	17	17	"Churn"	"Yes"	0.1
11	0.824117032646716	17	17	"Churn"	"Yes"	0.1
12	0.854118237531699	16	17	"Churn"	"Yes"	0.1
13	0.846457628909552	17	17	"Churn"	"Yes"	0.1
14	0.846836603704383	17	17	"Churn"	"Yes"	0.1
15	0.837281686626747	17	17	"Churn"	"Yes"	0.1
16	0.853563731527094	16	17	"Churn"	"Yes"	0.1
17	0.813662299239222	16	17	"Churn"	"Yes"	0.1
18	0.884331780766436	17	17	"Churn"	"Yes"	0.1
19	0.847591973244147	17	17	"Churn"	"Yes"	0.1
20	0.863729399724741	17	17	"Churn"	"Yes"	0.1
21	0.838442479595803	16	17	"Churn"	"Yes"	0.1
22	0.864628130533772	17	17	"Churn"	"Yes"	0.1
23	0.82184249628529	17	17	"Churn"	"Yes"	0.1
24	0.804401582591494	16	17	"Churn"	"Yes"	0.1
25	0.842037116961588	17	17	"Churn"	"Yes"	0.1
26	0.860917460163234	16	17	"Churn"	"Yes"	0.1
27	0.830708006784095	17	17	"Churn"	"Yes"	0.1
28	0.860472099039172	15	17	"Churn"	"Yes"	0.1
29	0.812829222665288	17	17	"Churn"	"Yes"	0.1
30	0.82133779264214	17	17	"Churn"	"Yes"	0.1
1	0.84480114329534	18	18	"Churn"	"Yes"	0.1
2	0.837900729859571	18	18	"Churn"	"Yes"	0.1
3	0.845844049567454	17	18	"Churn"	"Yes"	0.1
4	0.830274475082216	17	18	"Churn"	"Yes"	0.1
5	0.861555505259271	17	18	"Churn"	"Yes"	0.1
6	0.835016431603451	16	18	"Churn"	"Yes"	0.1
7	0.834678158811663	16	18	"Churn"	"Yes"	0.1
8	0.882981341997735	17	18	"Churn"	"Yes"	0.1
9	0.859849603702063	16	18	"Churn"	"Yes"	0.1
10	0.83233693870862	18	18	"Churn"	"Yes"	0.1
11	0.797663947044335	18	18	"Churn"	"Yes"	0.1
12	0.840671237820282	18	18	"Churn"	"Yes"	0.1
13	0.849468320779796	18	18	"Churn"	"Yes"	0.1
14	0.836675330353673	18	18	"Churn"	"Yes"	0.1
15	0.852065179934032	18	18	"Churn"	"Yes"	0.1
16	0.824105887865063	17	18	"Churn"	"Yes"	0.1
17	0.835747906351244	17	18	"Churn"	"Yes"	0.1
18	0.827932573891626	18	18	"Churn"	"Yes"	0.1
19	0.849816605130198	17	18	"Churn"	"Yes"	0.1
20	0.842884032207466	16	18	"Churn"	"Yes"	0.1
21	0.866213587421165	18	18	"Churn"	"Yes"	0.1
22	0.835503353306253	18	18	"Churn"	"Yes"	0.1
23	0.810338632336724	16	18	"Churn"	"Yes"	0.1
24	0.807102095621733	18	18	"Churn"	"Yes"	0.1
25	0.812263082754886	18	18	"Churn"	"Yes"	0.1
26	0.839363580866001	18	18	"Churn"	"Yes"	0.1
27	0.840645424836601	16	18	"Churn"	"Yes"	0.1
28	0.851065969428801	18	18	"Churn"	"Yes"	0.1
29	0.825107513281052	18	18	"Churn"	"Yes"	0.1
30	0.877889272526735	18	18	"Churn"	"Yes"	0.1
1	0.84012539184953	17	19	"Churn"	"Yes"	0.1
2	0.847662775965107	18	19	"Churn"	"Yes"	0.1
3	0.842525868440503	17	19	"Churn"	"Yes"	0.1
4	0.825502815768303	17	19	"Churn"	"Yes"	0.1
5	0.815718234001843	17	19	"Churn"	"Yes"	0.1
6	0.863151781893759	18	19	"Churn"	"Yes"	0.1
7	0.824552011027421	18	19	"Churn"	"Yes"	0.1
8	0.844995475113122	18	19	"Churn"	"Yes"	0.1
9	0.825394880174292	18	19	"Churn"	"Yes"	0.1
10	0.811596197967879	19	19	"Churn"	"Yes"	0.1
11	0.844962284482759	19	19	"Churn"	"Yes"	0.1
12	0.846755458318297	18	19	"Churn"	"Yes"	0.1
13	0.832986881005174	15	19	"Churn"	"Yes"	0.1
14	0.822760728542914	16	19	"Churn"	"Yes"	0.1
15	0.861415711947627	17	19	"Churn"	"Yes"	0.1
16	0.867046617496559	18	19	"Churn"	"Yes"	0.1
17	0.8516100800844	18	19	"Churn"	"Yes"	0.1
18	0.864902935606061	17	19	"Churn"	"Yes"	0.1
19	0.794850289835228	18	19	"Churn"	"Yes"	0.1
20	0.852851641298368	16	19	"Churn"	"Yes"	0.1
21	0.866841628959276	19	19	"Churn"	"Yes"	0.1
22	0.827994875080077	19	19	"Churn"	"Yes"	0.1
23	0.826187473728457	18	19	"Churn"	"Yes"	0.1
24	0.841060666934512	19	19	"Churn"	"Yes"	0.1
25	0.87281772336972	18	19	"Churn"	"Yes"	0.1
26	0.829578800910701	19	19	"Churn"	"Yes"	0.1
27	0.84791282044928	17	19	"Churn"	"Yes"	0.1
28	0.870756392045455	18	19	"Churn"	"Yes"	0.1
29	0.852143132793059	18	19	"Churn"	"Yes"	0.1
30	0.859732288987608	17	19	"Churn"	"Yes"	0.1
1	0.859197312066165	17	20	"Churn"	"Yes"	0.1
2	0.861247947454844	17	20	"Churn"	"Yes"	0.1
3	0.865141809260659	17	20	"Churn"	"Yes"	0.1
4	0.7986740516952	20	20	"Churn"	"Yes"	0.1
5	0.831415144103966	19	20	"Churn"	"Yes"	0.1
6	0.838678006669223	17	20	"Churn"	"Yes"	0.1
7	0.848364470665356	20	20	"Churn"	"Yes"	0.1
8	0.829784181636727	20	20	"Churn"	"Yes"	0.1
9	0.853298016667743	15	20	"Churn"	"Yes"	0.1
10	0.805598316912972	19	20	"Churn"	"Yes"	0.1
11	0.83034760007773	18	20	"Churn"	"Yes"	0.1
12	0.856434389140271	20	20	"Churn"	"Yes"	0.1
13	0.822367764471058	17	20	"Churn"	"Yes"	0.1
14	0.840158045977011	16	20	"Churn"	"Yes"	0.1
15	0.85216497767699	17	20	"Churn"	"Yes"	0.1
16	0.823631596197968	17	20	"Churn"	"Yes"	0.1
17	0.883913470993117	18	20	"Churn"	"Yes"	0.1
18	0.84350571084199	17	20	"Churn"	"Yes"	0.1
19	0.846045719322906	16	20	"Churn"	"Yes"	0.1
20	0.84664077111207	18	20	"Churn"	"Yes"	0.1
21	0.847468036770921	17	20	"Churn"	"Yes"	0.1
22	0.827354055411018	18	20	"Churn"	"Yes"	0.1
23	0.854790419161677	17	20	"Churn"	"Yes"	0.1
24	0.833803860676854	13	20	"Churn"	"Yes"	0.1
25	0.84585114652157	18	20	"Churn"	"Yes"	0.1
26	0.8103375942314	17	20	"Churn"	"Yes"	0.1
27	0.836245381773399	18	20	"Churn"	"Yes"	0.1
28	0.80812125748503	18	20	"Churn"	"Yes"	0.1
29	0.831731768445504	18	20	"Churn"	"Yes"	0.1
30	0.865615615615616	18	20	"Churn"	"Yes"	0.1
1	0.787067682676519	16	21	"Churn"	"Yes"	0.1
2	0.837727805846265	20	21	"Churn"	"Yes"	0.1
3	0.883036997126437	19	21	"Churn"	"Yes"	0.1
4	0.829407294832827	17	21	"Churn"	"Yes"	0.1
5	0.804166905814154	19	21	"Churn"	"Yes"	0.1
6	0.821119872852864	19	21	"Churn"	"Yes"	0.1
7	0.845394453071084	20	21	"Churn"	"Yes"	0.1
8	0.813731060606061	18	21	"Churn"	"Yes"	0.1
9	0.827434901453028	18	21	"Churn"	"Yes"	0.1
10	0.858137917805592	16	21	"Churn"	"Yes"	0.1
11	0.806714411389347	21	21	"Churn"	"Yes"	0.1
12	0.835086245881517	16	21	"Churn"	"Yes"	0.1
13	0.831075229920966	19	21	"Churn"	"Yes"	0.1
14	0.85961659874878	17	21	"Churn"	"Yes"	0.1
15	0.854932801654113	16	21	"Churn"	"Yes"	0.1
16	0.806957100324793	19	21	"Churn"	"Yes"	0.1
17	0.813160951158384	19	21	"Churn"	"Yes"	0.1
18	0.854222896986055	19	21	"Churn"	"Yes"	0.1
19	0.85843300597399	17	21	"Churn"	"Yes"	0.1
20	0.823268834220496	18	21	"Churn"	"Yes"	0.1
21	0.865284280936455	18	21	"Churn"	"Yes"	0.1
22	0.838446506497866	16	21	"Churn"	"Yes"	0.1
23	0.83713896780303	18	21	"Churn"	"Yes"	0.1
24	0.818485237483954	20	21	"Churn"	"Yes"	0.1
25	0.881403248477276	18	21	"Churn"	"Yes"	0.1
26	0.844353347167088	17	21	"Churn"	"Yes"	0.1
27	0.836072826271907	16	21	"Churn"	"Yes"	0.1
28	0.815175898203593	18	21	"Churn"	"Yes"	0.1
29	0.857839721254355	15	21	"Churn"	"Yes"	0.1
30	0.865782008588696	21	21	"Churn"	"Yes"	0.1
1	0.862509803921569	17	22	"Churn"	"Yes"	0.1
2	0.855478390633071	17	22	"Churn"	"Yes"	0.1
3	0.826416645585631	21	22	"Churn"	"Yes"	0.1
4	0.869566192382298	17	22	"Churn"	"Yes"	0.1
5	0.841096644049147	17	22	"Churn"	"Yes"	0.1
6	0.834384839717894	18	22	"Churn"	"Yes"	0.1
7	0.866250993337001	15	22	"Churn"	"Yes"	0.1
8	0.855267683136536	17	22	"Churn"	"Yes"	0.1
9	0.828619603209767	19	22	"Churn"	"Yes"	0.1
10	0.826234783075026	16	22	"Churn"	"Yes"	0.1
11	0.852656030319702	22	22	"Churn"	"Yes"	0.1
12	0.87968248898825	17	22	"Churn"	"Yes"	0.1
13	0.86331221719457	14	22	"Churn"	"Yes"	0.1
14	0.836524131606099	17	22	"Churn"	"Yes"	0.1
15	0.859431230319388	17	22	"Churn"	"Yes"	0.1
16	0.845962233828847	17	22	"Churn"	"Yes"	0.1
17	0.830956836327345	16	22	"Churn"	"Yes"	0.1
18	0.862212750185323	22	22	"Churn"	"Yes"	0.1
19	0.7790273556231	16	22	"Churn"	"Yes"	0.1
20	0.823571606786427	18	22	"Churn"	"Yes"	0.1
21	0.863356324526537	19	22	"Churn"	"Yes"	0.1
22	0.861798658072697	16	22	"Churn"	"Yes"	0.1
23	0.804048887790992	18	22	"Churn"	"Yes"	0.1
24	0.859435119777955	18	22	"Churn"	"Yes"	0.1
25	0.838631465517241	16	22	"Churn"	"Yes"	0.1
26	0.848289592760181	20	22	"Churn"	"Yes"	0.1
27	0.856640625	17	22	"Churn"	"Yes"	0.1
28	0.843248048073024	18	22	"Churn"	"Yes"	0.1
29	0.832766504897652	19	22	"Churn"	"Yes"	0.1
30	0.821669743490089	16	22	"Churn"	"Yes"	0.1
1	0.869339664116768	22	23	"Churn"	"Yes"	0.1
2	0.859077263192272	17	23	"Churn"	"Yes"	0.1
3	0.79512789972208	19	23	"Churn"	"Yes"	0.1
4	0.784780682321666	20	23	"Churn"	"Yes"	0.1
5	0.820881471972615	16	23	"Churn"	"Yes"	0.1
6	0.873443115246394	18	23	"Churn"	"Yes"	0.1
7	0.799027717834364	17	23	"Churn"	"Yes"	0.1
8	0.866937346059113	18	23	"Churn"	"Yes"	0.1
9	0.873575876761717	22	23	"Churn"	"Yes"	0.1
10	0.868447509936872	19	23	"Churn"	"Yes"	0.1
11	0.834666819721058	16	23	"Churn"	"Yes"	0.1
12	0.835087780450114	20	23	"Churn"	"Yes"	0.1
13	0.847311025655742	18	23	"Churn"	"Yes"	0.1
14	0.804401783298632	16	23	"Churn"	"Yes"	0.1
15	0.842245702645717	21	23	"Churn"	"Yes"	0.1
16	0.837947159223755	16	23	"Churn"	"Yes"	0.1
17	0.848874272704275	17	23	"Churn"	"Yes"	0.1
18	0.838207440408829	20	23	"Churn"	"Yes"	0.1
19	0.788376472920565	19	23	"Churn"	"Yes"	0.1
20	0.836018237082067	17	23	"Churn"	"Yes"	0.1
21	0.856317360524091	17	23	"Churn"	"Yes"	0.1
22	0.873156342182891	16	23	"Churn"	"Yes"	0.1
23	0.880679416737109	20	23	"Churn"	"Yes"	0.1
24	0.828687572590012	18	23	"Churn"	"Yes"	0.1
25	0.839393200385762	17	23	"Churn"	"Yes"	0.1
26	0.857443888457054	15	23	"Churn"	"Yes"	0.1
27	0.818894796608191	15	23	"Churn"	"Yes"	0.1
28	0.864287098649784	18	23	"Churn"	"Yes"	0.1
29	0.844487958849661	19	23	"Churn"	"Yes"	0.1
30	0.848152517831287	17	23	"Churn"	"Yes"	0.1
1	0.832692307692308	16	24	"Churn"	"Yes"	0.1
2	0.855693242927285	19	24	"Churn"	"Yes"	0.1
3	0.81447969296541	17	24	"Churn"	"Yes"	0.1
4	0.848277526395174	19	24	"Churn"	"Yes"	0.1
5	0.863701816570669	17	24	"Churn"	"Yes"	0.1
6	0.859928935371413	20	24	"Churn"	"Yes"	0.1
7	0.819241917502787	20	24	"Churn"	"Yes"	0.1
8	0.81121421378219	17	24	"Churn"	"Yes"	0.1
9	0.844578897509924	18	24	"Churn"	"Yes"	0.1
10	0.859024415638503	20	24	"Churn"	"Yes"	0.1
11	0.81429380199872	18	24	"Churn"	"Yes"	0.1
12	0.826839394786219	17	24	"Churn"	"Yes"	0.1
13	0.80937699995077	17	24	"Churn"	"Yes"	0.1
14	0.832488687782805	17	24	"Churn"	"Yes"	0.1
15	0.84541231126597	20	24	"Churn"	"Yes"	0.1
16	0.784863243295764	19	24	"Churn"	"Yes"	0.1
17	0.832922415468325	18	24	"Churn"	"Yes"	0.1
18	0.880642323466366	20	24	"Churn"	"Yes"	0.1
19	0.833907185628743	17	24	"Churn"	"Yes"	0.1
20	0.808933017260891	20	24	"Churn"	"Yes"	0.1
21	0.854658296306003	15	24	"Churn"	"Yes"	0.1
22	0.833729007297986	16	24	"Churn"	"Yes"	0.1
23	0.827127800084531	22	24	"Churn"	"Yes"	0.1
24	0.846562038063562	21	24	"Churn"	"Yes"	0.1
25	0.850502817722503	20	24	"Churn"	"Yes"	0.1
26	0.819205749844138	19	24	"Churn"	"Yes"	0.1
27	0.858497388509442	16	24	"Churn"	"Yes"	0.1
28	0.863968350578211	18	24	"Churn"	"Yes"	0.1
29	0.839176829268293	17	24	"Churn"	"Yes"	0.1
30	0.836833219976681	19	24	"Churn"	"Yes"	0.1
1	0.834170250442702	17	25	"Churn"	"Yes"	0.1
2	0.820183539864391	18	25	"Churn"	"Yes"	0.1
3	0.848921083195794	17	25	"Churn"	"Yes"	0.1
4	0.796761386194771	17	25	"Churn"	"Yes"	0.1
5	0.84045029091829	21	25	"Churn"	"Yes"	0.1
6	0.855474668560606	19	25	"Churn"	"Yes"	0.1
7	0.828403852298142	16	25	"Churn"	"Yes"	0.1
8	0.849982727196922	16	25	"Churn"	"Yes"	0.1
9	0.847350113762255	19	25	"Churn"	"Yes"	0.1
10	0.790941940581175	17	25	"Churn"	"Yes"	0.1
11	0.840544525967487	17	25	"Churn"	"Yes"	0.1
12	0.844506834552776	17	25	"Churn"	"Yes"	0.1
13	0.843373493975904	24	25	"Churn"	"Yes"	0.1
14	0.868757905388313	20	25	"Churn"	"Yes"	0.1
15	0.839973958333333	19	25	"Churn"	"Yes"	0.1
16	0.836887874076953	17	25	"Churn"	"Yes"	0.1
17	0.835968137254902	16	25	"Churn"	"Yes"	0.1
18	0.850483819434935	17	25	"Churn"	"Yes"	0.1
19	0.837925162396247	18	25	"Churn"	"Yes"	0.1
20	0.825067873303167	17	25	"Churn"	"Yes"	0.1
21	0.812505918560606	18	25	"Churn"	"Yes"	0.1
22	0.826966086996212	18	25	"Churn"	"Yes"	0.1
23	0.8552030703459	20	25	"Churn"	"Yes"	0.1
24	0.793188622754491	16	25	"Churn"	"Yes"	0.1
25	0.840172876804297	20	25	"Churn"	"Yes"	0.1
26	0.853997440063014	17	25	"Churn"	"Yes"	0.1
27	0.870081447963801	19	25	"Churn"	"Yes"	0.1
28	0.867363624471286	17	25	"Churn"	"Yes"	0.1
29	0.838988879972487	19	25	"Churn"	"Yes"	0.1
30	0.84540072859745	19	25	"Churn"	"Yes"	0.1
1	0.858648272399471	20	26	"Churn"	"Yes"	0.1
2	0.824494083347625	19	26	"Churn"	"Yes"	0.1
3	0.830338040222507	21	26	"Churn"	"Yes"	0.1
4	0.864943286731733	15	26	"Churn"	"Yes"	0.1
5	0.856057056588058	18	26	"Churn"	"Yes"	0.1
6	0.848304154015117	16	26	"Churn"	"Yes"	0.1
7	0.84848897865117	20	26	"Churn"	"Yes"	0.1
8	0.842274651700881	18	26	"Churn"	"Yes"	0.1
9	0.80383364107975	18	26	"Churn"	"Yes"	0.1
10	0.804913893808645	18	26	"Churn"	"Yes"	0.1
11	0.824724314478413	16	26	"Churn"	"Yes"	0.1
12	0.827551807760141	21	26	"Churn"	"Yes"	0.1
13	0.825892857142857	17	26	"Churn"	"Yes"	0.1
14	0.848393625094865	18	26	"Churn"	"Yes"	0.1
15	0.858135952763778	18	26	"Churn"	"Yes"	0.1
16	0.824898811029598	16	26	"Churn"	"Yes"	0.1
17	0.855082417582418	20	26	"Churn"	"Yes"	0.1
18	0.848133362106172	19	26	"Churn"	"Yes"	0.1
19	0.840827678953481	15	26	"Churn"	"Yes"	0.1
20	0.83805382821609	17	26	"Churn"	"Yes"	0.1
21	0.833676424170063	18	26	"Churn"	"Yes"	0.1
22	0.863269313441853	19	26	"Churn"	"Yes"	0.1
23	0.818480708065803	18	26	"Churn"	"Yes"	0.1
24	0.861497545008183	19	26	"Churn"	"Yes"	0.1
25	0.839998943364328	19	26	"Churn"	"Yes"	0.1
26	0.838071770119091	20	26	"Churn"	"Yes"	0.1
27	0.874267411748671	20	26	"Churn"	"Yes"	0.1
28	0.815339930094028	17	26	"Churn"	"Yes"	0.1
29	0.820016339869281	22	26	"Churn"	"Yes"	0.1
30	0.838891610455841	21	26	"Churn"	"Yes"	0.1
1	0.86328323441585	16	27	"Churn"	"Yes"	0.1
2	0.821632339015152	19	27	"Churn"	"Yes"	0.1
3	0.799059981598696	18	27	"Churn"	"Yes"	0.1
4	0.853581861335524	20	27	"Churn"	"Yes"	0.1
5	0.82453913602554	19	27	"Churn"	"Yes"	0.1
6	0.877852264103213	22	27	"Churn"	"Yes"	0.1
7	0.839991012436844	19	27	"Churn"	"Yes"	0.1
8	0.846231432239134	19	27	"Churn"	"Yes"	0.1
9	0.840276524720318	19	27	"Churn"	"Yes"	0.1
10	0.836820109780439	18	27	"Churn"	"Yes"	0.1
11	0.841448353293413	17	27	"Churn"	"Yes"	0.1
12	0.874876549664796	16	27	"Churn"	"Yes"	0.1
13	0.858473600920731	16	27	"Churn"	"Yes"	0.1
14	0.849400914812103	18	27	"Churn"	"Yes"	0.1
15	0.842329545454545	16	27	"Churn"	"Yes"	0.1
16	0.866357703584602	20	27	"Churn"	"Yes"	0.1
17	0.831210473058437	18	27	"Churn"	"Yes"	0.1
18	0.852472524068544	19	27	"Churn"	"Yes"	0.1
19	0.814070583887657	17	27	"Churn"	"Yes"	0.1
20	0.872638914359068	19	27	"Churn"	"Yes"	0.1
21	0.852867470436068	19	27	"Churn"	"Yes"	0.1
22	0.860314529399204	19	27	"Churn"	"Yes"	0.1
23	0.801521855725396	18	27	"Churn"	"Yes"	0.1
24	0.839788559050854	17	27	"Churn"	"Yes"	0.1
25	0.856156437125749	19	27	"Churn"	"Yes"	0.1
26	0.851614467849224	19	27	"Churn"	"Yes"	0.1
27	0.854838070583263	16	27	"Churn"	"Yes"	0.1
28	0.830407239819005	19	27	"Churn"	"Yes"	0.1
29	0.859675152272372	16	27	"Churn"	"Yes"	0.1
30	0.818738162878788	20	27	"Churn"	"Yes"	0.1
1	0.853029051690633	18	28	"Churn"	"Yes"	0.1
2	0.830647868412219	17	28	"Churn"	"Yes"	0.1
3	0.868211172671772	17	28	"Churn"	"Yes"	0.1
4	0.828272526683087	17	28	"Churn"	"Yes"	0.1
5	0.814405018472906	18	28	"Churn"	"Yes"	0.1
6	0.843772874620935	16	28	"Churn"	"Yes"	0.1
7	0.846193258622945	16	28	"Churn"	"Yes"	0.1
8	0.878218519238243	18	28	"Churn"	"Yes"	0.1
9	0.81995231982395	20	28	"Churn"	"Yes"	0.1
10	0.799516590483081	17	28	"Churn"	"Yes"	0.1
11	0.817924582448488	19	28	"Churn"	"Yes"	0.1
12	0.830521817363923	18	28	"Churn"	"Yes"	0.1
13	0.868084464555053	17	28	"Churn"	"Yes"	0.1
14	0.892161561842413	18	28	"Churn"	"Yes"	0.1
15	0.804144724685883	19	28	"Churn"	"Yes"	0.1
16	0.857656335961856	18	28	"Churn"	"Yes"	0.1
17	0.887874251497006	15	28	"Churn"	"Yes"	0.1
18	0.82579494973112	19	28	"Churn"	"Yes"	0.1
19	0.861816734598652	18	28	"Churn"	"Yes"	0.1
20	0.872477282333052	18	28	"Churn"	"Yes"	0.1
21	0.839086976852934	18	28	"Churn"	"Yes"	0.1
22	0.820921210490318	17	28	"Churn"	"Yes"	0.1
23	0.845485842257615	17	28	"Churn"	"Yes"	0.1
24	0.82579185520362	16	28	"Churn"	"Yes"	0.1
25	0.863162232641094	17	28	"Churn"	"Yes"	0.1
26	0.799113637752919	16	28	"Churn"	"Yes"	0.1
27	0.832345545977011	16	28	"Churn"	"Yes"	0.1
28	0.806673870356815	20	28	"Churn"	"Yes"	0.1
29	0.837846153846154	17	28	"Churn"	"Yes"	0.1
30	0.877321941707718	21	28	"Churn"	"Yes"	0.1
1	0.850547331404912	17	29	"Churn"	"Yes"	0.1
2	0.86076943365463	19	29	"Churn"	"Yes"	0.1
3	0.84741527409027	19	29	"Churn"	"Yes"	0.1
4	0.832705279421186	21	29	"Churn"	"Yes"	0.1
5	0.855445359281437	16	29	"Churn"	"Yes"	0.1
6	0.860611155693123	19	29	"Churn"	"Yes"	0.1
7	0.842409458761407	19	29	"Churn"	"Yes"	0.1
8	0.86021404077326	17	29	"Churn"	"Yes"	0.1
9	0.787245732990414	19	29	"Churn"	"Yes"	0.1
10	0.872973496375809	19	29	"Churn"	"Yes"	0.1
11	0.844472543352601	21	29	"Churn"	"Yes"	0.1
12	0.825943741503712	17	29	"Churn"	"Yes"	0.1
13	0.84807389693583	20	29	"Churn"	"Yes"	0.1
14	0.87889140507054	17	29	"Churn"	"Yes"	0.1
15	0.841416518395225	18	29	"Churn"	"Yes"	0.1
16	0.825746079919069	17	29	"Churn"	"Yes"	0.1
17	0.841719457013575	18	29	"Churn"	"Yes"	0.1
18	0.78042580575964	16	29	"Churn"	"Yes"	0.1
19	0.796650326797386	15	29	"Churn"	"Yes"	0.1
20	0.843716389992986	16	29	"Churn"	"Yes"	0.1
21	0.846407239819005	19	29	"Churn"	"Yes"	0.1
22	0.839006051714652	19	29	"Churn"	"Yes"	0.1
23	0.83252508361204	16	29	"Churn"	"Yes"	0.1
24	0.829427083333333	17	29	"Churn"	"Yes"	0.1
25	0.818213705508787	17	29	"Churn"	"Yes"	0.1
26	0.837142926544889	17	29	"Churn"	"Yes"	0.1
27	0.85962906504065	17	29	"Churn"	"Yes"	0.1
28	0.845078872145958	21	29	"Churn"	"Yes"	0.1
29	0.818493625277162	18	29	"Churn"	"Yes"	0.1
30	0.870694471434124	19	29	"Churn"	"Yes"	0.1
1	0.862283812670035	16	30	"Churn"	"Yes"	0.1
2	0.858190045248869	18	30	"Churn"	"Yes"	0.1
3	0.824313446969697	17	30	"Churn"	"Yes"	0.1
4	0.858236643723369	17	30	"Churn"	"Yes"	0.1
5	0.841596483495539	18	30	"Churn"	"Yes"	0.1
6	0.842451062730151	18	30	"Churn"	"Yes"	0.1
7	0.849262615970397	17	30	"Churn"	"Yes"	0.1
8	0.85388004978304	19	30	"Churn"	"Yes"	0.1
9	0.855345099197558	18	30	"Churn"	"Yes"	0.1
10	0.828838229078614	18	30	"Churn"	"Yes"	0.1
11	0.81058103381267	21	30	"Churn"	"Yes"	0.1
12	0.831707289241864	17	30	"Churn"	"Yes"	0.1
13	0.84273097826087	16	30	"Churn"	"Yes"	0.1
14	0.848716697456633	17	30	"Churn"	"Yes"	0.1
15	0.830189288713741	17	30	"Churn"	"Yes"	0.1
16	0.859504627631516	18	30	"Churn"	"Yes"	0.1
17	0.829474966770049	20	30	"Churn"	"Yes"	0.1
18	0.815558862433862	20	30	"Churn"	"Yes"	0.1
19	0.861511600378788	20	30	"Churn"	"Yes"	0.1
20	0.833056171470806	17	30	"Churn"	"Yes"	0.1
21	0.836001263116984	18	30	"Churn"	"Yes"	0.1
22	0.832599431818182	20	30	"Churn"	"Yes"	0.1
23	0.832670972015234	20	30	"Churn"	"Yes"	0.1
24	0.8137317707352	21	30	"Churn"	"Yes"	0.1
25	0.828790373511368	19	30	"Churn"	"Yes"	0.1
26	0.866293783238584	16	30	"Churn"	"Yes"	0.1
27	0.853357466063348	16	30	"Churn"	"Yes"	0.1
28	0.850973451327434	17	30	"Churn"	"Yes"	0.1
29	0.844472648659153	18	30	"Churn"	"Yes"	0.1
30	0.864617978566149	19	30	"Churn"	"Yes"	0.1
1	0.654734848484849	1	1	"Churn"	"Yes"	0.3
2	0.666342315369261	1	1	"Churn"	"Yes"	0.3
3	0.633049242424242	1	1	"Churn"	"Yes"	0.3
4	0.624458521870287	1	1	"Churn"	"Yes"	0.3
5	0.634498866269345	1	1	"Churn"	"Yes"	0.3
6	0.640332366130309	1	1	"Churn"	"Yes"	0.3
7	0.694718352030021	1	1	"Churn"	"Yes"	0.3
8	0.646720965309201	1	1	"Churn"	"Yes"	0.3
9	0.667363000388651	1	1	"Churn"	"Yes"	0.3
10	0.692096100709976	1	1	"Churn"	"Yes"	0.3
11	0.670491514991647	1	1	"Churn"	"Yes"	0.3
12	0.657837341445216	1	1	"Churn"	"Yes"	0.3
13	0.63643727590027	1	1	"Churn"	"Yes"	0.3
14	0.667478408985056	1	1	"Churn"	"Yes"	0.3
15	0.605150851248345	1	1	"Churn"	"Yes"	0.3
16	0.620566048437411	1	1	"Churn"	"Yes"	0.3
17	0.615685028996248	1	1	"Churn"	"Yes"	0.3
18	0.634319232679888	1	1	"Churn"	"Yes"	0.3
19	0.622958533360334	1	1	"Churn"	"Yes"	0.3
20	0.593966817496229	1	1	"Churn"	"Yes"	0.3
21	0.633700103918332	1	1	"Churn"	"Yes"	0.3
